,id,position,average_speed,total_laps,time,points,status,rider.id,rider.full_name,rider.country.iso,rider.country.name,rider.country.region_iso,rider.legacy_id,rider.number,team.id,team.name,team.legacy_id,team.season.id,team.season.year,team.season.current,constructor.id,constructor.name,constructor.legacy_id,gap.first,gap.lap,event_id,event_name
8,549e3a58-ad31-4b3d-a967-3c9949ef3cae,9.0,172.4,25,41:48.8200,7,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.622,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
9,c3ad6acc-0575-473f-809b-852cbabb5ca4,10.0,172.3,25,41:49.1850,6,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,23,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.987,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
10,719922fb-60e7-4695-b61e-d7aef77172ab,11.0,172.3,25,41:50.1600,5,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,13.962,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
11,568d41e9-a0fd-4e65-bf06-6415886b8253,12.0,172.3,25,41:50.2000,4,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,30,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,14.002,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
12,4bf548a4-7f6b-4964-a5bf-bebc31c51c92,13.0,172.2,25,41:50.6540,3,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,14.456,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
13,2f88e45d-6033-4060-b9f5-1d0d4d4ac8f0,14.0,172.2,25,41:51.0960,2,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,14.898,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
14,29644bb4-6987-4865-9f0c-698c2cd3d574,15.0,171.6,25,41:59.6700,1,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,23.472,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
15,381f5bcb-8aae-422f-883f-4e8c35fe2fdd,16.0,171.5,25,42:02.0600,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,25,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,25.862,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
16,75b202b4-9eee-4239-99d7-ae5f1eacb4a2,17.0,171.3,25,42:04.9090,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,28.711,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
17,cf669576-688a-4814-80f9-c3f0b34490db,18.0,171.3,25,42:04.9820,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,40,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,28.784,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
18,f02bf6f1-3034-42d9-840b-5236242cea46,19.0,171.0,25,42:08.1410,0,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,6,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,31.943,0,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
19,2ee85e5a-eaf3-4a70-b091-9073132823a7,20.0,147.6,22,42:57.6400,0,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,4,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,WithU Yamaha RNF MotoGP Team,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,3,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
20,cd1079fa-f352-480c-b1fc-1b6f4aa4e3c9,,171.2,22,37:02.7670,0,OUTSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,49,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,3,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
21,63eeabd6-2e02-4043-8438-25e56226f1b5,,172.8,14,23:21.2580,0,OUTSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,11,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
22,4dff870c-8870-4d99-aa9f-ddc196172161,,163.4,7,12:20.8760,0,OUTSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,18,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
23,4d95aa52-40d7-4635-b497-b8f354a68d10,,170.6,5,08:26.9570,0,OUTSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,20,d05f42a3-4b65-4d04-9612-fd148880750e,ARG
0,e02f867e-6041-4d2a-9a28-12d11a2aadf5,1.0,159.8,20,41:23.1110,25,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,23,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
1,18e510d3-fed5-4ad0-aa76-cf155be008c5,2.0,159.7,20,41:25.1690,20,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,42,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,2.058,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
2,ff273b86-95a3-48c1-8482-77f7af516940,3.0,159.7,20,41:25.4230,16,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,2.312,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
3,e490cf15-4d76-4714-becb-b5ba9e55ca2e,4.0,159.5,20,41:27.0860,13,INSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,36,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,3.975,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
4,279ab9e8-8522-47fb-b42d-43c3ca1353f7,5.0,159.4,20,41:29.1560,11,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,63,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,6.045,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
5,cad981a5-47b2-4486-8137-aa02fade7f5b,6.0,159.4,20,41:29.7280,10,INSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,93,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,6.617,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
6,618121ea-fb74-4a2c-b6ba-f21eea382ccd,7.0,159.4,20,41:29.8710,9,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,20,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,6.760,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
7,dda27fcc-44f3-42bb-8ad1-f04670723db2,8.0,159.3,20,41:31.5520,8,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,89,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.441,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
8,9ab33ea0-b5d6-4e84-91c2-de33710312df,9.0,159.0,20,41:35.4860,7,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,12.375,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
9,d4522627-5aae-4988-98c7-d7ddb872bf16,10.0,159.0,20,41:35.7530,6,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,12.642,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
10,d64862bd-c2cc-47bd-a2af-7ebac470705f,11.0,159.0,20,41:36.0580,5,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,41,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,12.947,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
11,21aee015-088d-4deb-abd6-9ee0e2ca73d3,12.0,158.9,20,41:36.4870,4,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,33,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,13.376,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
12,78a0b4d1-ee64-4f35-9898-c17fef75f585,13.0,158.7,20,41:41.0720,3,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,17.961,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
13,4907b9a8-81e4-4f7b-9abc-30514246c002,14.0,158.6,20,41:41.8810,2,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,30,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,18.770,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
14,3910d23a-3418-4f84-a8b8-cfceee2ea45a,15.0,157.9,20,41:52.4300,1,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,4,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,WithU Yamaha RNF MotoGP Team,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.319,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
15,61c2495c-39f1-4993-b462-09c1b68d9256,16.0,158.0,20,41:52.2400,0,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.129,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
16,2f021369-4848-4192-bac3-8503abecc653,17.0,157.9,20,41:52.7410,0,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,29.630,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
17,651d8004-81bc-4baa-8105-61b4b1128c4a,18.0,157.8,20,41:55.1130,0,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,32.002,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
18,53ec541a-b5dc-4d74-a983-af7dcd17a1d7,19.0,157.5,20,42:00.1730,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,25,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,37.062,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
19,226b4d2a-b269-4abf-b8c9-0b9b393cd8fd,20.0,157.1,20,42:05.5530,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,42.442,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
20,88d88ad7-77a3-4369-826e-effb22b4a309,21.0,157.1,20,42:05.9980,0,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,49,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,42.887,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
21,23d4d053-28d7-4696-aead-a07b893a72f8,22.0,153.5,20,43:05.2820,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,40,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,102.171,0,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
22,84b8b6ce-2b43-462e-9ea5-5ef7071ad337,,157.6,5,10:29.4740,0,OUTSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,15,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
23,6fc59394-1308-4d81-8ba9-c1066a55479b,,137.1,2,04:49.4490,0,OUTSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,18,b1febdc8-cebe-4db4-b0c7-b4035006b15a,AME
0,d242bf69-c479-465d-8479-717f90ed8460,1.0,165.3,25,41:39.6110,25,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,20,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
1,d8ae502c-3b78-40b5-bd7f-d1e8fe4c2023,2.0,164.9,25,41:45.0200,20,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,5.409,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
2,0865ae08-2be2-44b0-b6c7-51fc1fa9b8e0,3.0,164.9,25,41:45.6790,16,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,41,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,6.068,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
3,0dc2177d-5bb2-40e4-9aab-3de8fd45a91c,4.0,164.7,25,41:49.2440,13,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,42,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,9.633,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
4,4557c4b2-19fa-4c45-bfcb-f43bdec09c8c,5.0,164.4,25,41:53.1840,11,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,13.573,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
5,172113b0-9ea1-40ca-9ae6-ce63cb309aac,6.0,164.2,25,41:55.7740,10,INSTND,f55b433d-38b8-4d1d-bb3a-a709c82a0260,Marc Marquez,ES,Spain,,7444,93,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,16.163,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
6,fbb95aef-b08c-43fa-880c-ca28a8735206,7.0,164.2,25,41:55.7940,9,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,16.183,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
7,210e8c3b-8fb4-45ef-b2cd-e2b0352507e9,8.0,164.2,25,41:56.1220,8,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,63,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,16.511,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
8,781f0aba-33ee-43cc-93a1-8c0b0540f962,9.0,164.2,25,41:56.3800,7,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,16.769,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
9,2495a462-3cfa-4107-9e49-1aecf5242af7,10.0,164.1,25,41:57.6740,6,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,18.063,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
10,ffe4cad2-7594-45b7-b508-686c06128ea2,11.0,163.4,25,42:08.6400,5,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,4,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,WithU Yamaha RNF MotoGP Team,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.029,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
11,2e79cdba-f067-4b8a-b3ae-8807ddee57ef,12.0,163.4,25,42:08.8600,4,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,29.249,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
12,b481b7f2-6572-4858-90ac-eabe9612e841,13.0,163.1,25,42:12.9650,3,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,33.354,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
13,a90f980c-5d29-41a6-ad02-bbeba1bf9ba1,14.0,162.7,25,42:19.8160,2,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,40.205,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
14,dd69e20d-c91e-4a24-af6a-536b223104e7,15.0,162.3,25,42:25.6630,1,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,False,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,46.052,0,713255bd-2e76-4aad-a337-529a054cf7d2,POR
